city,district,special provider,provider type,name,specialties,address,mon-fri,sat-sun,appointment tel,foreign lang. service,appointment recommended,website,cn_address,lat,long
Shanghai,Pudong New District,No,Private,SinoUnited Health Clinic-New Bund Medical and Surgery Center,"Family Medicine, internal Medicine, Sports Medicine, Physical Therapy, General Surgery, Psychology, Pediatrics, Dermatology, Neurology","The New Bund World Trade Center(Phase 1), No.255 Dongyu Road, Building S7, 2nd Floor 203-3rd Floor, Pudong New Area District, Shanghai",9:00 am - 6:00 pm Wednesday is closed.,Saturday: 9:00 am - 6:00 pm Sunday is closed.,00186116,"Eng
Jp
Fr",Yes,,上海浦东新区东育路255号S7座203、3楼,31.157156,121.481858
Shenyang,Tiexi District,No,Public,Shenyang Jishuitan hospital,"spinal surgery, hand surgery, orthopeadics, traumatic orthopeadics, burn plastic, cardiovascular","No.18,South Contral Street,Economy and Techndouy Development Zone, Shenyang", 8:00 - 16:30, 8:00 - 16:30, 0-555510,Eng,"",http://jstsy-hosp.com.cn/,沈阳经济技术开发区中央南大街18号,41.729337,123.257568
Shanghai,Xuhui District,No,Private,Shanghai Jiahui International Hospital,"Oncology, Women’s health, Pediatric, Orthopedics and Sports Medicine","No. 689, Guiping Road, Xuhui District, Shanghai",OP: 9:00 am - 6:00 pm Urgent Care: 7:00 am - 10:00 pm IP: 24hr,OP: 9:00 am - 6:00 pm Urgent Care: 7:00 am - 10:00 pm IP: 24hr,008683000,Eng,"",,上海市徐汇区桂平路689号,31.175321,121.40048
Beijing,Xicheng District,No,Private,Beijing U-Plus FXM Clinic,Family Medicine,"4F, Building A, Investment Plaza, No.27 Financial Street, Xicheng District, Beijing",9:00 am - 6:00 pm,9:00 am - 6:00 pm,010-6616670,"English
Japanese
Korean",Yes,,北京市西城区金融大街27号投资广场A座4层,39.912631,116.358173
Beijing,Haidian District,No,Private,Beijing Canaan Clinic,Oncology,"Building 1, No. 81 Fucheng Road, Haidian District, Beijing","8:00 am - 12:00 am, 1:00 pm - 5:00 pm",Closed,"010-5816905
010-5816368",Eng,Yes,,北京市海淀区阜成路81号院1号楼,39.925041,116.293165
Yantai,Zhifu District,No,Public,Yantai Stomatological Hospital,Dental,"No.142, North Street, Zhifu District, Yantai",8:30 am - 5:00 pm,Saturday&Sunday Closed,"00-80-0955 Group
00-80-7553 Individual","",Yes,http://www.ytkq.com/,烟台市芝罘区北大街142号,37.542514,121.395391
Yantai,Zhifu District,No,Public,Yantai Stomatological Hospital Xingfu Branch,Dental,"No.40, Xingfu Middle Road, Zhifu District, Yantai",8:30 am - 5:00 pm,8:30 am - 5:00 pm,"00-80-0955 Group
00-80-7553 Individual","",Yes,http://www.ytkq.com/,烟台市芝罘区幸福中路40号,37.56653,121.36041
Yantai,Development Zone,No,Public,Yantai Stomatological Hospital Development Zone Branch,Dental,"No.11, Songshan Road, Development Zone, Yantai",8:30 am - 5:00 pm,8:30 am - 5:00 pm,"00-80-0955 Group
00-80-7553 Individual","",Yes,http://www.ytkq.com/,烟台市开发区嵩山路11号,37.564772,121.250985
Yantai,Laishan District,No,Public,Yantai Stomatological Hospital Yantai University Branch,Dental,"No. 30, Qingquan Road, Laishan District, Yantai",8:30 am - 5:00 pm,8:30 am - 5:00 pm,"00-80-0955 Group
00-80-7553 Individual","",Yes,http://www.ytkq.com/,烟台市莱山区清泉路30号,37.474966,121.455205
Yantai,Fushan District,No,Public,Yantai Stomatological Hospital Fushan Branch,Dental,"69 Yong'an Street, Fushan District, Yantai",8:30 am - 5:00 pm,8:30 am - 5:00 pm,"00-80-0955 Group
00-80-7553 Individual","",Yes,http://www.ytkq.com/,烟台市福山区永安街69号,37.507113,121.266026
Yantai,Zhifu District,No,Public,Yantai Stomatological Hospital Wolong Branch,Dental,"No. 19 Wolong Middle Road, Zhifu District, Yantai",8:30 am - 5:00 pm,8:30 am - 5:00 pm,"00-80-0955 Group
00-80-7553 Individual","",Yes,http://www.ytkq.com/,烟台市芝罘区卧龙中路19号,37.477324,121.369778
Shenzhen,Nanshan District,No,Private,Wellem-Shenzhen Coastal City Clinic,"Pediatrics, Children health checkup, Pediatric ophthalmology，Pediatric dental, TCM","Room 2001, Blcok A, Tianli Central Plaza, No.199, HaiDeSanDao, Nanshan District, Shenzhen",9:00 am - 6:00 pm,9:00 am - 6:00 pm,0755-86570695,Eng,"",,深圳市南山区海德三道199号天利中央广场A座2001室,22.51838,113.933659
Shenzhen,Baoan District,No,Private,Wellem-Shenzhen Baoan Clinic,"Pediatrics, Children health checkup, Pediatric dental, TCM","Room 101B, XiLongWan Garden Commercial Office Building (International XiAn Commerical Building), XinAn Street, Baoan District, Shenzhen",9:00 am - 6:00 pm,9:00 am - 6:00 pm,0755-710855,Eng,"",,深圳市宝安区新安街道熙龙湾花园商业办公楼(国际西岸大厦)101B,22.548676,113.887927
Shenzhen,Nanshan District,No,Private,Wellem-Shenzhen Shekou Clinic,"Pediatrics, Children health checkup, Pediatric dental, TCM","Shop8, No.4, Forth GongYe Rd, ZhaoShang Street, Nanshan District, Shenzhen",9:00 am - 6:00 pm,9:00 am - 6:00 pm,0755-668870,Eng,"",,深圳市南山区招商街道工业四路四号八号铺,22.490076,113.914985
Hangzhou,Jianggan District,No,Private,Wellem-Hangzhou Qingchun Clinic,"Pediatrics, Children health checkup, Pediatric dental, TCM","Floor 15, Building T3B(Medical Mall), No.9 Jingtan Rd, Jianggan District, Hangzhou",9:00 am - 6:00 pm,9:00 am - 6:00 pm,0571-89776699,Eng,"",,杭州市江干区景昙路9号T3B做全程国际健康医疗中心15楼,30.258987,120.203944
Hangzhou,Jianggan District,No,Private,Hangzhou Quancheng International Medical Health Care Center,Cardiology、Pulmonary Medicine、Gastroenterology、General Sugery、Oncology、Gynecology、Orthopedics,"19F, T3B, Xizi International Center, 9 Jingtan Rd",8:00 - 17:00 8 am to 5 pm Monday is not available,8:00 - 17:00 8 am to 5 pm Sunday is not available,0571-85150108,Eng,Yes,,景昙路9号西子国际T3B座全程医疗东面19层,30.259163,120.203568
Wuhan,Jianghan District,No,Private,Wuhan 1st dental hospital Jiangda branch,Dental,"No 675 Jianshe Road,Jianhan District, Wuhan",8:30 am - 5:00 pm,8:00 am - 5:00 pm,"07-51766666 ext.1
13971999 ",Eng,"",,武汉市江汉区建设大道675号,30.594491,114.264086
Shenzhen,Futian District,No,Dental,Shenzhen ARRAIL Dental Clinic-Zhuoyuehui Clinic,Cosmetic Dentistry/Invisalign/ Dental Implants/Pediatric Dentistry,"No. 15, 5th floor, shopping center, Zhuoyuehui, intersection of Shangmeilin Zhongkang road and Meilin road, Futian District, Shenzhen China",10:00 am - 6:30 pm,10:00 am - 6:30 pm,0755-83999891,Eng,"",,深圳市福田区上梅林中康路与梅林路交汇处卓悦汇购物中心5楼15号,22.569781,114.060222
Shenzhen,Nanshan District,No,Dental,U-dental—Shenzhen Nanshan China merchants plaza Clinic,Dental,"Units A and B, 2nd Floor, Building1, China Merchants Plaza, No. 1166, Wanghai Road, Shekou Street, Nanshan District, Shenzhen",9:00 am - 17:30 pm,9:00 am - 5:30 pm,"0755-8893310
0755-889933
0755-889313",Eng,Yes,,深圳市南山区招商街道蛇口望海路1166号招商局广场1#楼2层A、B单元,22.481291,113.91602
Shenzhen,Nanshan District,No,Dental,U-dental—Shenzhen Nanshan Huanlehaian Clinic,Dental,"F2-018AF2-017, F2-018A, The OCT Harbour Shopping Mall, No. 8 Baishi Road, Shahe Street, Nanshan District",10:00 am - 18:00 pm,10:00 am - 6:00 pm,"0755-838969
0755-8383919",Eng,Yes,,南山区沙河街道白石路东8号欢乐海岸购物中心F2-017,22.525539,113.989316
Shenzhen,Futian District,No,Dental,U-dental—Shenzhen Futian Huaqiangbei Clinic,Dental,"Room203, Building 105 Gangao City Shopping Mall, Shangbu Industrial Area, NO.3003 Huaqiang North Road, Huahang Community, Huaqiang North Street, Futian District, Shenzhen, China",9:00 am - 5:30 pm,9:00 am - 5:30 pm,"0755-8398099
0755-83986069",Eng,Yes,,深圳市福田区华强北街道华航社区华强北3003号上步工业区105栋港澳城203,22.546782,114.086048
Guangzhou,Tianhe District,No,Dental,U-dental—Qiaoxin International Financial Center Clinic,Dental,"21st Floor, Qiaoxin International Financial Center, No. 62 Jinsui Road, Zhujiang New Town, Tianhe District, Guangzhou",9:00 am - 5:30 pm,9:00 am - 5:30 pm,"00-8981588
00-898788",Eng,Yes,,广州市天河区珠江新城金穗路62号侨鑫国际金融中心21楼,23.122699,113.321767
Shanghai,Pudong New District,No,Public,Shanghai Proton and Heavy Ion Center,Oncologist,"1F, No. 4365, Kang Xin Gong Road, Pudong New District, Shanghai","8:00 am - 11:00 am, 1:00 pm - 4:30 pm",Closed,"00-80-0955 Group
00-80-7553 Individual","","",https://www.sphic.org.cn/,上海市浦东新区康新公路4365号楼1F,31.115884,121.618831
Chengdu,Wuhou district,No,Private,Chengdu parkway Shenton health,General practice，Cardiology,12th Floor，Wealth international building，No75 Xiaotianzhu street，Wuhou district，Chengdu,"8:00 am - 12:00 pm, 2:30 pm - 6:00 pm","",08-85999979,Eng,Yes,,成都市武侯区小天竺街75号财富国际12层,30.643909,104.064934
Beijing,Shunyi District,No,Private,UMP Shunyi Medical Centre,Family Doctor(GM/IM),"L1-11, No.1 Area 1, Lilai Garden,Tianzhu Town,Shunyi District, Beijing",Monday to Thursday: 9:00am - 6:00pm Friday: Closed,Saturday: Closed Sunday: 9:00am - 6:00pm,010-8166557,Eng,Yes,,北京市顺义区天竺镇丽来花园一区一号（温榆广场）L1-11,40.066878,116.547586
Beijing,Chaoyang District,No,Private,UMP Wangjing SOHO Medical Centre,Family Doctor(GM/IM),"Rm 6101,Building P2,Wangjing Soho, No.1 Futong East Street, Chaoyang District, Beijing",Monday to Friday: 9:00am - 6:00pm,Saturday: 9:00am - 6:00pm Sunday: Closed,"010-871500
010-8161708",Eng,Yes,,北京市朝阳区阜通东大街1号院望京SOHO P2座6101室,39.997586,116.480576
Beijing,Xicheng District,No,Public,Beijing Huimin Hospital,"Ophthalmology, Cardiovascular, Encephalopathy","No.11, You‘anmen Nei Street, Xicheng District, Beijing","8:00 am - 11:30 am, 1:00 pm - 4:30 pm",Closed,"00-80-0955 Group
00-80-7553 Individual","",Yes,http://hmzyk.cnkme.com/,北京市西城区右安门内大街11号,39.881974,116.362641
Nanchang,Donghu District,n/a,Public,Nanchang No.1 Hospital,"","No.128, North Xiangshan Road, Donghu District, Nangchang","8:00 am - 12 am, 2:30 pm - 5:30 pm",Closed,181780071,Eng,Yes,http://www.cdyfy.com/,南昌市东湖区象山北路128号,28.678136,115.890202
Nanchang,Honggutan New District,n/a,Dental,Nanchang REAL Dental Clinic,"","No.998, Honggu Middle Avenue, Honggutan New District",9:00 am - 6:00 pm,9:00 am - 6:00 pm,0791-8688810,Eng,Yes,,南昌市红谷滩新区红谷中大道998号,28.684824,115.855489
Nanchang,Xihu District,n/a,Private,Nanchang Sanxi Tan Clinic,"","Lidu Plaza 987, Hongcheng Road, Nangchang",8:00 am - 9:30 pm,8:00 am - 9:30 pm,0791-86583737 ,Eng  Kr,"",,南昌市西湖区洪城路987号丽都广场,28.656367,115.878618
Beijing,Xicheng District,No,Public,"Peking Union Medical College Hospital Xidan Branch, International Medical Services","Endocrinology，Breast Surgery,Immunology,oncology","No.41 Damucang Hutong, Xicheng District, Beijing, approach to Picai Hutong (near by Ministry of Education)","8:00 am - 12:00 pm, 1:30 pm - 4:30 pm",Closed,"APP
APP for appointment",Eng,Yes,http://www.pumch.cn/,北京市西城区大木仓胡同41号近辟才胡同（教育部正门旁边）,39.912703,116.367193
Shanghai,Xuhui District,No,Private,Jun He Tang TCM Clinic,"Department of Pediatrics, gynecology, oncology, acupuncture, and internal medicine","2 floor, 3580 triumphant Road, Xuhui District, Shanghai",am: 8:00 - 12:00 pm: 12:00 - 17:30,am: 8:00 - 12:00 pm: 12:00 - 17:30,01-617558,"、
（） Taiwanese Language、
English
(marked when appointment is required)",Yes,,上海市徐汇区凯旋路3580号2楼,31.181113,121.433593
Shanghai,Minhang District,No,Private,Shanghai Baijia Maternity Hospital,OB/GYN,"No. 1045 of Hongmei Road, Minhang District, Shanghai City  ",8:00 am - 5:00 pm,8:00 am - 5:00 pm,"01-678599
1361185035 Sabrina
15800633833 Alex
18177860 Jenny ",Eng,"",,上海市闵行区虹梅路1045号,31.157473,121.403366
Beijing,Haidian District,No,Dental,Jiamei Dental Zizhuyuan Clinic,Dental,"D, Zizhu Park No. 88, Zizhuyuan Rd ,Haidian District,Beijing P.R.C",9:00 am - 6:00 pm,9:00 am - 6:00 pm,"006509970
010-885569",Eng,"",,北京市海淀区紫竹院路88号紫竹园D座,39.943935,116.30427
Beijing,Haidian District,No,Dental,Jiamei Dental Yongdinglu Clinic,Dental,"517-1,No. 70 Yongding Rd,Haidian District,Beijing P.R.C",9:00 am - 6:00 pm,9:00 am - 6:00 pm,"006509970
010-887175",Eng,"",,北京市海淀区永定路70号517-1号,39.907862,116.265727
Beijing,DongCheng District,No,Dental,Jiamei Dental Xinzhongjie Clinic,Dental,"F/1,Julong garden Business floor,No. 68 Xinzhong St,DongCheng District,Beijing P.R.C",9:00 am - 6:00 pm,9:00 am - 6:00 pm,"006509970
010-6557379",Eng,"",,北京市东城区新中街68号聚龙花园商务楼底商一层,39.92963,116.440783
Beijing,Chaoyang District,No,Dental,Jiamei Dental Wangjingdonglu Clinic,Dental,"F- 36, floor of the 122nd floor east garden, wangjing south lake ,Chaoyang District, Beijing P.R.C",9:00 am - 6:00 pm,9:00 am - 6:00 pm,"006509970
010-871636",Eng,"",,北京市朝阳区望京南湖东园122楼底商F-36,40.001814,116.466531
Beijing,Chaoyang District,No,Dental,Jiamei Dental Sanyuanli Clinic,Dental,"No. 8 north, sanyuanqiao St ,Chaoyang District ,Beijing P.R.C",9:00 am - 6:00 pm,9:00 am - 6:00 pm,"006509970
010-665018",Eng,"",,北京市朝阳区三元桥北小街8号,39.955914,116.456453
Beijing,Chaoyang District,No,Dental,Jiamei Dental Panjiayuan Clinic,Dental,"NO.01,Building NO.5 Jiaheyuan ,Panjiayuan Rd ,Chaoyang District Beijing P.R.C",9:00 am - 6:00 pm,9:00 am - 6:00 pm,"006509970
010-877057",Eng,"",,北京市朝阳区潘家园嘉禾园小区5号楼裙房01号,39.876086,116.45012
Beijing,Chaoyang District,No,Dental,Jiamei Dental Jiuxianqiao Clinic,Dental,"8A Business district Hairun International Apartment,NO.2 B Jiangtai Rd Chaoyang District Beijing P.R.C",9:00 am - 6:00 pm,9:00 am - 6:00 pm,"006509970
010-51357963",Eng,"",,北京市朝阳区将台路乙2号海润国际公寓公建商业8A,39.976345,116.483429
Beijing,Chaoyang District,No,Dental,Jiamei Dental Jingsong Clinic,Dental,"104, C, Fulton Center No.58 East third ring south Rd,Chaoyang District ,Beijing P.R.C",9:00 am - 6:00 pm,9:00 am - 6:00 pm,"006509970
010-586710",Eng,"",,北京市朝阳区东三环南路58号富顿中心C座104,39.884993,116.462759
Beijing,Chaoyang District,No,Dental,Jiamei Dental Jjntaiqiao Clinic,Dental,"4 / F, tower B, investment plaza ,NO.27 Jinrong St,XiCheng District Beijing P.R.C",9:00 am - 6:00 pm,9:00 am - 6:00 pm,"006509970
010-661859",Eng,"",,北京市西城区金融大街27号4层东部,39.912254,116.357846
Beijing,Haidian District,No,Dental,Jiamei Dental Haidianqiao Clinic,Dental,"2038,C,Westinghouse international 12 Suzhou St,Haidian District Beijing P.R.C",9:00 am - 6:00 pm,9:00 am - 6:00 pm,"006509970
010-8871376",Eng,"",,北京市海淀区苏州街12号西屋国际C座-2038,39.980311,116.306275
Beijing,Chaoyang District,No,Dental,Jiamei Dental Guangqylu Clinic,Dental,"No. 3, C, 1st building Jiu Long Garden Guangqu Rd,Chaoyang District, Beijing P.R.C",9:00 am - 6:00 pm,9:00 am - 6:00 pm,"006509970
010-8777078",Eng,"",,北京市朝阳区九龙花园1号楼C座3号,39.894013,116.468481
Beijing,XiCheng District,No,Dental,Jiamei Dental Fuwai Clinic,Dental,"NO.11,Building, NO.15 Fuchengmen north St ,XiCheng District Beijing P.R.C",9:00 am - 6:00 pm,9:00 am - 6:00 pm,"006509970
010-88367550",Eng,"",,北京市西城区阜成门北大街15号楼11号,39.9272,116.355696
Beijing,Haidian District,No,Dental,Jiamei Dental Fuchenglu Clinic,Dental,"A102, A, Tsinghua Science and Technology Park No.8 building, Court No.1, Zhongguancun East Rd, Haidian District ,Beijing P.R.C",9:00 am - 6:00 pm,9:00 am - 6:00 pm,"006509970
010-8158681",Eng,"",,北京市海淀区中关村东路1号院8号楼清华科技园A座A102,39.993236,116.327666
Ningbo,Beilun District,No,Public,"BeilunPeople’s Hospital in Ningbo (the First Affiliated Hospital, Zhejiang University, Beilun District)","Neurology, Cardiovascular Disease","No.1288. Lushan East Street, Beilun District, Ningbo, Zhejiang Province, China","8:00 am - 11:30 am, 1:00 pm - 4:30 pm",Closed,"057-86776901
057-8677601","","",http://www.bl91.com/,宁波市北仑区庐山东路1288号,29.886406,121.840537
Hangzhou,Shangcheng District,No,Public,"International Medical Outpatient department, The First Affiliated Hospital, zhejiang university school of medicinel",Infectious diseases，Hematology，Nephrology，Digestive department，Respiratory Urology，Hepatopancreatobiliary Surgery，General Surgery，Vascular，Cardiothoracic,"No. 998, East WenYi Road, Yuhang District, Hangzhou, Zhejiang No.79, Qingchun Road, Shangchen District, Hangzhou","8:30 am - 11:30 am, 1:30 pm - 5:00 pm (Please make appointment two days in advance)",n/a,0571-8863376 ,Eng,Yes,http://www.zy91.com/,杭州市余杭区文一西路998号18号楼一楼 杭州市上城区庆春路79号,30.282078,120.019312
Suzhou,Industrial Park,No,Dental,Dental Doctor HUDONG Branch,"","Building 3,Linghui Plaza,No.278 East of Suzhou Avenue,Industrial Park",9:00 am - 6:00 pm,9:00 am - 6:00 pm,187967015,Eng,Yes,,苏州工业园区苏州大道东278号领汇广场3幢2层237号商铺,31.324846,120.731922
Changshu,"",No,Dental,Dental Doctor CHANGSHU Branch,"","No.126 Shuyuan Stree, Changshu City",9:00 am - 6:00 pm,9:00 am - 6:00pm,180061360,Eng,Yes,,常熟市书院街126号,31.646066,120.741183
Kunshan,"",No,Dental,Dental Doctor KUNSHANBranch,"","No.281, Qianjin Road, Development Zone, Kunshan",9:00 am - 6:00 pm,9:00 am - 6:00pm,17751850,Eng,Yes,,昆山开发区前进路281号,31.382636,120.973364
Wuxi,Liangxi District,No,Private,Wuxi Baijia Maternity Hospital,"Department of Pediatrics, OB/GYN, Ultrasound","618, Nanhu Avenue, Liangxi District, Wuxi",8:00 am - 5:00 pm,8:00 am - 5:00 pm,159618075,Eng,Yes,,无锡市梁溪区南湖大道618号,31.518989,120.316999
Beijing,Haidian District,No,Dental,BYBO DENTAL GROUP,Dental,"2nd Floor, Block B, Rongke Center, No. 2 South Road, Zhongguancun College, Haidian District, Beijing",9:00 am - 6:00 pm,9:00 am - 6:00 pm,"010-67018086
010-650830",Eng,Yes,,北京市海淀区中关村学院南路2号融科中心B座二层,39.984854,116.326516
Guangzhou,Tianhe District,No,Private,Ismart clinic,"Pediatrics, Gynaecology and obstetrics, Cardiovascular, TCM","2nd floor, Eutopian Building East, Huacheng Avenue, Tianhe District, Guangzhou City",9:00 am - 21:00 pm,9:00 am - 6:00 pm,00-89810868,"Eng
","",,广州市天河区花城大道优托邦东翼二层,23.117467,113.332633
Shenzhen,Futian District,No,Private,Tecent Trusted doctors shenzhen clinic,"GP, Gynecology, Dermatology, Pediatrics, Internal medicine, TCM, Day surgery","No.506, Shenzhen international culture building, Futian road, Futian district, Shenzhen City",9:00 am - 21:00 pm,9:00 am - 21:00 pm,0755-8565760,"Eng
","",,深圳市福田区福田街道福田路深圳国际文化大厦506单位,22.539356,114.077676
Guangzhou,Tianhe District,No,Private,Tecent Trusted doctors Guangzhou clinic,"GP, Gynecology, Dermatology, Pediatrics, Internal medicine, TCM, Day surgery","No.8 of 601, No.193, Zhongshan fifth road, Yuexiu district, Guangzhou city",9:00 am - 21:00 pm,9:00 am - 21:00 pm,00-6689938,"Eng
","",,广州市越秀区中山五路193号601之8,23.12509,113.263802
